slot,validator_id,validator,builder,relay,cl_client,date,slot_in_epoch
[6801448](https://beaconcha.in/slot/6801448),684703,,,,,2023-07-04 03:29:59,8
[6801517](https://beaconcha.in/slot/6801517),0,,,,,2023-07-04 03:43:47,13
[6801570](https://beaconcha.in/slot/6801570),619324,,,,,2023-07-04 03:54:23,2
[6801595](https://beaconcha.in/slot/6801595),676850,,,,,2023-07-04 03:59:23,27
[6801666](https://beaconcha.in/slot/6801666),0,,,,,2023-07-04 04:13:35,2
[6801823](https://beaconcha.in/slot/6801823),0,,,,,2023-07-04 04:44:59,31
[6801987](https://beaconcha.in/slot/6801987),26411,,,,,2023-07-04 05:17:47,3
[6802007](https://beaconcha.in/slot/6802007),7513,,,,,2023-07-04 05:21:47,23
[6802057](https://beaconcha.in/slot/6802057),0,,,,,2023-07-04 05:31:47,9
[6802114](https://beaconcha.in/slot/6802114),697369,,,,,2023-07-04 05:43:11,2
[6802216](https://beaconcha.in/slot/6802216),687864,,,,,2023-07-04 06:03:35,8
[6802274](https://beaconcha.in/slot/6802274),0,,,,,2023-07-04 06:15:11,2
[6802376](https://beaconcha.in/slot/6802376),0,,,,,2023-07-04 06:35:35,8
[6802469](https://beaconcha.in/slot/6802469),259302,,,,,2023-07-04 06:54:11,5
[6802480](https://beaconcha.in/slot/6802480),0,,,,,2023-07-04 06:56:23,16
[6802607](https://beaconcha.in/slot/6802607),46854,,,,,2023-07-04 07:21:47,15
[6802723](https://beaconcha.in/slot/6802723),30618,,,,,2023-07-04 07:44:59,3
[6802798](https://beaconcha.in/slot/6802798),0,,,,,2023-07-04 07:59:59,14
[6802995](https://beaconcha.in/slot/6802995),295474,,,,,2023-07-04 08:39:23,19
[6803018](https://beaconcha.in/slot/6803018),0,,,,,2023-07-04 08:43:59,10
[6803051](https://beaconcha.in/slot/6803051),0,,,,,2023-07-04 08:50:35,11
[6803072](https://beaconcha.in/slot/6803072),0,,,,,2023-07-04 08:54:47,0
[6803112](https://beaconcha.in/slot/6803112),0,,,,,2023-07-04 09:02:47,8
[6803347](https://beaconcha.in/slot/6803347),0,,,,,2023-07-04 09:49:47,19
[6803458](https://beaconcha.in/slot/6803458),0,,,,,2023-07-04 10:11:59,2
[6803671](https://beaconcha.in/slot/6803671),0,,,,,2023-07-04 10:54:35,23
[6803680](https://beaconcha.in/slot/6803680),573242,,,,,2023-07-04 10:56:23,0
[6803770](https://beaconcha.in/slot/6803770),603275,,,,,2023-07-04 11:14:23,26
[6804002](https://beaconcha.in/slot/6804002),150291,,,,,2023-07-04 12:00:47,2
[6804138](https://beaconcha.in/slot/6804138),2573,,,,,2023-07-04 12:27:59,10
[6804221](https://beaconcha.in/slot/6804221),0,,,,,2023-07-04 12:44:35,29
[6804402](https://beaconcha.in/slot/6804402),0,,,,,2023-07-04 13:20:47,18
[6804513](https://beaconcha.in/slot/6804513),238304,,,,,2023-07-04 13:42:59,1
[6804545](https://beaconcha.in/slot/6804545),0,,,,,2023-07-04 13:49:23,1
[6804589](https://beaconcha.in/slot/6804589),412605,,,,,2023-07-04 13:58:11,13
[6804605](https://beaconcha.in/slot/6804605),0,,,,,2023-07-04 14:01:23,29
[6804621](https://beaconcha.in/slot/6804621),579019,,,,,2023-07-04 14:04:35,13
[6804641](https://beaconcha.in/slot/6804641),647763,,,,,2023-07-04 14:08:35,1
[6804672](https://beaconcha.in/slot/6804672),667490,,,,,2023-07-04 14:14:47,0
[6804716](https://beaconcha.in/slot/6804716),0,,,,,2023-07-04 14:23:35,12
[6804723](https://beaconcha.in/slot/6804723),0,,,,,2023-07-04 14:24:59,19
[6804731](https://beaconcha.in/slot/6804731),0,,,,,2023-07-04 14:26:35,27
[6804768](https://beaconcha.in/slot/6804768),433980,,,,,2023-07-04 14:33:59,0
[6804769](https://beaconcha.in/slot/6804769),147555,,,,,2023-07-04 14:34:11,1
[6804796](https://beaconcha.in/slot/6804796),27691,,,,,2023-07-04 14:39:35,28
[6804801](https://beaconcha.in/slot/6804801),285435,,,,,2023-07-04 14:40:35,1
[6804883](https://beaconcha.in/slot/6804883),0,,,,,2023-07-04 14:56:59,19
[6804975](https://beaconcha.in/slot/6804975),0,,,,,2023-07-04 15:15:23,15
[6805048](https://beaconcha.in/slot/6805048),30871,,,,,2023-07-04 15:29:59,24
[6805122](https://beaconcha.in/slot/6805122),447116,,,,,2023-07-04 15:44:47,2
[6805251](https://beaconcha.in/slot/6805251),117977,,,,,2023-07-04 16:10:35,3
[6805312](https://beaconcha.in/slot/6805312),696912,,,,,2023-07-04 16:22:47,0
[6805379](https://beaconcha.in/slot/6805379),0,,,,,2023-07-04 16:36:11,3
[6805532](https://beaconcha.in/slot/6805532),0,,,,,2023-07-04 17:06:47,28
[6806059](https://beaconcha.in/slot/6806059),465706,,,,,2023-07-04 18:52:11,11
[6806135](https://beaconcha.in/slot/6806135),635988,,,,,2023-07-04 19:07:23,23
[6806206](https://beaconcha.in/slot/6806206),246498,,,,,2023-07-04 19:21:35,30
[6806296](https://beaconcha.in/slot/6806296),574230,,,,,2023-07-04 19:39:35,24
[6806717](https://beaconcha.in/slot/6806717),0,,,,,2023-07-04 21:03:47,29
[6806803](https://beaconcha.in/slot/6806803),0,,,,,2023-07-04 21:20:59,19
[6806833](https://beaconcha.in/slot/6806833),434732,,,,,2023-07-04 21:26:59,17
[6806926](https://beaconcha.in/slot/6806926),0,,,,,2023-07-04 21:45:35,14
[6807092](https://beaconcha.in/slot/6807092),0,,,,,2023-07-04 22:18:47,20
[6807181](https://beaconcha.in/slot/6807181),0,,,,,2023-07-04 22:36:35,13
[6807185](https://beaconcha.in/slot/6807185),405184,,,,,2023-07-04 22:37:23,17
[6807217](https://beaconcha.in/slot/6807217),10544,,,,,2023-07-04 22:43:47,17
[6807225](https://beaconcha.in/slot/6807225),0,,,,,2023-07-04 22:45:23,25
[6807285](https://beaconcha.in/slot/6807285),0,,,,,2023-07-04 22:57:23,21
[6807288](https://beaconcha.in/slot/6807288),0,,,,,2023-07-04 22:57:59,24
[6807302](https://beaconcha.in/slot/6807302),355074,,,,,2023-07-04 23:00:47,6
[6807319](https://beaconcha.in/slot/6807319),0,,,,,2023-07-04 23:04:11,23
[6807335](https://beaconcha.in/slot/6807335),227659,,,,,2023-07-04 23:07:23,7
[6807403](https://beaconcha.in/slot/6807403),0,,,,,2023-07-04 23:20:59,11
[6807424](https://beaconcha.in/slot/6807424),366856,,,,,2023-07-04 23:25:11,0
[6807448](https://beaconcha.in/slot/6807448),0,,,,,2023-07-04 23:29:59,24
[6807459](https://beaconcha.in/slot/6807459),0,,,,,2023-07-04 23:32:11,3
[6807538](https://beaconcha.in/slot/6807538),0,,,,,2023-07-04 23:47:59,18
[6808013](https://beaconcha.in/slot/6808013),0,,,,,2023-07-05 01:22:59,13
[6808092](https://beaconcha.in/slot/6808092),0,,,,,2023-07-05 01:38:47,28
[6808252](https://beaconcha.in/slot/6808252),0,,,,,2023-07-05 02:10:47,28
[6808256](https://beaconcha.in/slot/6808256),282808,,,,,2023-07-05 02:11:35,0
[6808285](https://beaconcha.in/slot/6808285),104740,,,,,2023-07-05 02:17:23,29
[6808466](https://beaconcha.in/slot/6808466),293766,,,,,2023-07-05 02:53:35,18
[6808593](https://beaconcha.in/slot/6808593),0,,,,,2023-07-05 03:18:59,17
[6808609](https://beaconcha.in/slot/6808609),616706,,,,,2023-07-05 03:22:11,1
[6808619](https://beaconcha.in/slot/6808619),0,,,,,2023-07-05 03:24:11,11
[6808777](https://beaconcha.in/slot/6808777),571144,,,,,2023-07-05 03:55:47,9
[6808949](https://beaconcha.in/slot/6808949),0,,,,,2023-07-05 04:30:11,21
[6809331](https://beaconcha.in/slot/6809331),629330,,,,,2023-07-05 05:46:35,19
[6809536](https://beaconcha.in/slot/6809536),0,,,,,2023-07-05 06:27:35,0
[6809693](https://beaconcha.in/slot/6809693),0,,,,,2023-07-05 06:58:59,29
[6809838](https://beaconcha.in/slot/6809838),0,,,,,2023-07-05 07:27:59,14
[6809913](https://beaconcha.in/slot/6809913),269279,,,,,2023-07-05 07:42:59,25
[6809949](https://beaconcha.in/slot/6809949),0,,,,,2023-07-05 07:50:11,29
[6810003](https://beaconcha.in/slot/6810003),62549,,,,,2023-07-05 08:00:59,19
[6810197](https://beaconcha.in/slot/6810197),0,,,,,2023-07-05 08:39:47,21
[6810209](https://beaconcha.in/slot/6810209),0,,,,,2023-07-05 08:42:11,1
[6810246](https://beaconcha.in/slot/6810246),247776,,,,,2023-07-05 08:49:35,6
[6810297](https://beaconcha.in/slot/6810297),0,,,,,2023-07-05 08:59:47,25
[6810328](https://beaconcha.in/slot/6810328),0,,,,,2023-07-05 09:05:59,24
[6810337](https://beaconcha.in/slot/6810337),425554,,,,,2023-07-05 09:07:47,1
[6810363](https://beaconcha.in/slot/6810363),571126,,,,,2023-07-05 09:12:59,27
[6810396](https://beaconcha.in/slot/6810396),0,,,,,2023-07-05 09:19:35,28
[6810445](https://beaconcha.in/slot/6810445),0,,,,,2023-07-05 09:29:23,13
[6810467](https://beaconcha.in/slot/6810467),0,,,,,2023-07-05 09:33:47,3
[6810468](https://beaconcha.in/slot/6810468),0,,,,,2023-07-05 09:33:59,4
[6810616](https://beaconcha.in/slot/6810616),0,,,,,2023-07-05 10:03:35,24
[6810720](https://beaconcha.in/slot/6810720),173601,,,,,2023-07-05 10:24:23,0
[6810893](https://beaconcha.in/slot/6810893),415482,,,,,2023-07-05 10:58:59,13
[6810972](https://beaconcha.in/slot/6810972),295907,,,,,2023-07-05 11:14:47,28
[6811257](https://beaconcha.in/slot/6811257),0,,,,,2023-07-05 12:11:47,25
[6811513](https://beaconcha.in/slot/6811513),680659,,,,,2023-07-05 13:02:59,25
[6811560](https://beaconcha.in/slot/6811560),0,,,,,2023-07-05 13:12:23,8
[6811739](https://beaconcha.in/slot/6811739),0,,,,,2023-07-05 13:48:11,27
[6811843](https://beaconcha.in/slot/6811843),571081,,,,,2023-07-05 14:08:59,3
[6811879](https://beaconcha.in/slot/6811879),656019,,,,,2023-07-05 14:16:11,7
[6811884](https://beaconcha.in/slot/6811884),205026,,,,,2023-07-05 14:17:11,12
[6811951](https://beaconcha.in/slot/6811951),644553,,,,,2023-07-05 14:30:35,15
[6812147](https://beaconcha.in/slot/6812147),0,,,,,2023-07-05 15:09:47,19
[6812164](https://beaconcha.in/slot/6812164),0,,,,,2023-07-05 15:13:11,4
[6812324](https://beaconcha.in/slot/6812324),84407,,,,,2023-07-05 15:45:11,4
[6812467](https://beaconcha.in/slot/6812467),561741,,,,,2023-07-05 16:13:47,19
[6812577](https://beaconcha.in/slot/6812577),0,,,,,2023-07-05 16:35:47,1
[6812580](https://beaconcha.in/slot/6812580),618890,,,,,2023-07-05 16:36:23,4
[6812620](https://beaconcha.in/slot/6812620),641063,,,,,2023-07-05 16:44:23,12
[6812819](https://beaconcha.in/slot/6812819),0,,,,,2023-07-05 17:24:11,19
[6812976](https://beaconcha.in/slot/6812976),546694,,,,,2023-07-05 17:55:35,16
[6813127](https://beaconcha.in/slot/6813127),258544,,,,,2023-07-05 18:25:47,7
[6813171](https://beaconcha.in/slot/6813171),571114,,,,,2023-07-05 18:34:35,19
[6813224](https://beaconcha.in/slot/6813224),46067,,,,,2023-07-05 18:45:11,8
[6813226](https://beaconcha.in/slot/6813226),0,,,,,2023-07-05 18:45:35,10
[6813320](https://beaconcha.in/slot/6813320),0,,,,,2023-07-05 19:04:23,8
[6813349](https://beaconcha.in/slot/6813349),617658,,,,,2023-07-05 19:10:11,5
[6813516](https://beaconcha.in/slot/6813516),0,,,,,2023-07-05 19:43:35,12
[6813517](https://beaconcha.in/slot/6813517),0,,,,,2023-07-05 19:43:47,13
[6813787](https://beaconcha.in/slot/6813787),168508,,,,,2023-07-05 20:37:47,27
[6813986](https://beaconcha.in/slot/6813986),657395,,,,,2023-07-05 21:17:35,2
[6814049](https://beaconcha.in/slot/6814049),607721,,,,,2023-07-05 21:30:11,1
[6814387](https://beaconcha.in/slot/6814387),0,,,,,2023-07-05 22:37:47,19
[6814623](https://beaconcha.in/slot/6814623),0,,,,,2023-07-05 23:24:59,31
[6814643](https://beaconcha.in/slot/6814643),542929,,,,,2023-07-05 23:28:59,19
[6814696](https://beaconcha.in/slot/6814696),544702,,,,,2023-07-05 23:39:35,8
[6814704](https://beaconcha.in/slot/6814704),552911,,,,,2023-07-05 23:41:11,16
[6814802](https://beaconcha.in/slot/6814802),0,,,,,2023-07-06 00:00:47,18
[6814824](https://beaconcha.in/slot/6814824),489641,,,,,2023-07-06 00:05:11,8
[6814826](https://beaconcha.in/slot/6814826),642394,,,,,2023-07-06 00:05:35,10
[6814978](https://beaconcha.in/slot/6814978),545658,,,,,2023-07-06 00:35:59,2
[6815018](https://beaconcha.in/slot/6815018),0,,,,,2023-07-06 00:43:59,10
[6815076](https://beaconcha.in/slot/6815076),69986,,,,,2023-07-06 00:55:35,4
[6815092](https://beaconcha.in/slot/6815092),0,,,,,2023-07-06 00:58:47,20
[6815107](https://beaconcha.in/slot/6815107),0,,,,,2023-07-06 01:01:47,3
[6815154](https://beaconcha.in/slot/6815154),25734,,,,,2023-07-06 01:11:11,18
[6815189](https://beaconcha.in/slot/6815189),443097,,,,,2023-07-06 01:18:11,21
[6815200](https://beaconcha.in/slot/6815200),397855,,,,,2023-07-06 01:20:23,0
[6815592](https://beaconcha.in/slot/6815592),0,,,,,2023-07-06 02:38:47,8
[6815684](https://beaconcha.in/slot/6815684),399224,,,,,2023-07-06 02:57:11,4
[6816161](https://beaconcha.in/slot/6816161),304726,,,,,2023-07-06 04:32:35,1
[6816278](https://beaconcha.in/slot/6816278),620607,,,,,2023-07-06 04:55:59,22
[6816285](https://beaconcha.in/slot/6816285),549987,,,,,2023-07-06 04:57:23,29
[6816320](https://beaconcha.in/slot/6816320),519973,,,,,2023-07-06 05:04:23,0
[6816406](https://beaconcha.in/slot/6816406),597239,,,,,2023-07-06 05:21:35,22
[6816412](https://beaconcha.in/slot/6816412),117445,,,,,2023-07-06 05:22:47,28
[6816416](https://beaconcha.in/slot/6816416),0,,,,,2023-07-06 05:23:35,0
[6816433](https://beaconcha.in/slot/6816433),0,,,,,2023-07-06 05:26:59,17
[6816482](https://beaconcha.in/slot/6816482),0,,,,,2023-07-06 05:36:47,2
[6816494](https://beaconcha.in/slot/6816494),581007,,,,,2023-07-06 05:39:11,14
[6816525](https://beaconcha.in/slot/6816525),605339,,,,,2023-07-06 05:45:23,13
[6816578](https://beaconcha.in/slot/6816578),0,,,,,2023-07-06 05:55:59,2
[6816697](https://beaconcha.in/slot/6816697),0,,,,,2023-07-06 06:19:47,25
[6816717](https://beaconcha.in/slot/6816717),635898,,,,,2023-07-06 06:23:47,13
[6816809](https://beaconcha.in/slot/6816809),635230,,,,,2023-07-06 06:42:11,9
[6817057](https://beaconcha.in/slot/6817057),524173,,,,,2023-07-06 07:31:47,1
[6817228](https://beaconcha.in/slot/6817228),0,,,,,2023-07-06 08:05:59,12
[6817534](https://beaconcha.in/slot/6817534),549382,,,,,2023-07-06 09:07:11,30
[6817833](https://beaconcha.in/slot/6817833),0,,,,,2023-07-06 10:06:59,9
[6817862](https://beaconcha.in/slot/6817862),0,,,,,2023-07-06 10:12:47,6
[6817893](https://beaconcha.in/slot/6817893),0,,,,,2023-07-06 10:18:59,5
[6818032](https://beaconcha.in/slot/6818032),0,,,,,2023-07-06 10:46:47,16
[6818063](https://beaconcha.in/slot/6818063),0,,,,,2023-07-06 10:52:59,15
[6818164](https://beaconcha.in/slot/6818164),571141,,,,,2023-07-06 11:13:11,20
[6818176](https://beaconcha.in/slot/6818176),548049,,,,,2023-07-06 11:15:35,0
[6818188](https://beaconcha.in/slot/6818188),32976,,,,,2023-07-06 11:17:59,12
[6818194](https://beaconcha.in/slot/6818194),0,,,,,2023-07-06 11:19:11,18
[6818240](https://beaconcha.in/slot/6818240),625771,,,,,2023-07-06 11:28:23,0
[6818563](https://beaconcha.in/slot/6818563),571093,,,,,2023-07-06 12:32:59,3
[6818625](https://beaconcha.in/slot/6818625),143327,,,,,2023-07-06 12:45:23,1
[6818675](https://beaconcha.in/slot/6818675),624902,,,,,2023-07-06 12:55:23,19
[6818679](https://beaconcha.in/slot/6818679),686241,,,,,2023-07-06 12:56:11,23
[6818744](https://beaconcha.in/slot/6818744),0,,,,,2023-07-06 13:09:11,24
[6818804](https://beaconcha.in/slot/6818804),0,,,,,2023-07-06 13:21:11,20
[6818850](https://beaconcha.in/slot/6818850),524039,,,,,2023-07-06 13:30:23,2
[6818854](https://beaconcha.in/slot/6818854),642297,,,,,2023-07-06 13:31:11,6
[6818944](https://beaconcha.in/slot/6818944),386661,,,,,2023-07-06 13:49:11,0
[6818946](https://beaconcha.in/slot/6818946),496432,,,,,2023-07-06 13:49:35,2
[6818973](https://beaconcha.in/slot/6818973),0,,,,,2023-07-06 13:54:59,29
[6818984](https://beaconcha.in/slot/6818984),576299,,,,,2023-07-06 13:57:11,8
[6819105](https://beaconcha.in/slot/6819105),470571,,,,,2023-07-06 14:21:23,1
[6819142](https://beaconcha.in/slot/6819142),470989,,,,,2023-07-06 14:28:47,6
[6819360](https://beaconcha.in/slot/6819360),395875,,,,,2023-07-06 15:12:23,0
[6819444](https://beaconcha.in/slot/6819444),0,,,,,2023-07-06 15:29:11,20
[6819535](https://beaconcha.in/slot/6819535),0,,,,,2023-07-06 15:47:23,15
[6819552](https://beaconcha.in/slot/6819552),443538,,,,,2023-07-06 15:50:47,0
[6819563](https://beaconcha.in/slot/6819563),0,,,,,2023-07-06 15:52:59,11
[6819757](https://beaconcha.in/slot/6819757),0,,,,,2023-07-06 16:31:47,13
[6819952](https://beaconcha.in/slot/6819952),483504,,,,,2023-07-06 17:10:47,16
[6820095](https://beaconcha.in/slot/6820095),0,,,,,2023-07-06 17:39:23,31
[6820141](https://beaconcha.in/slot/6820141),450780,,,,,2023-07-06 17:48:35,13
[6820154](https://beaconcha.in/slot/6820154),0,,,,,2023-07-06 17:51:11,26
[6820207](https://beaconcha.in/slot/6820207),0,,,,,2023-07-06 18:01:47,15
[6820216](https://beaconcha.in/slot/6820216),162231,,,,,2023-07-06 18:03:35,24
[6820218](https://beaconcha.in/slot/6820218),409332,,,,,2023-07-06 18:03:59,26
[6820225](https://beaconcha.in/slot/6820225),334316,,,,,2023-07-06 18:05:23,1
[6820268](https://beaconcha.in/slot/6820268),355314,,,,,2023-07-06 18:13:59,12
[6820317](https://beaconcha.in/slot/6820317),19473,,,,,2023-07-06 18:23:47,29
[6820596](https://beaconcha.in/slot/6820596),0,,,,,2023-07-06 19:19:35,20
[6820960](https://beaconcha.in/slot/6820960),514864,,,,,2023-07-06 20:32:23,0
[6821185](https://beaconcha.in/slot/6821185),296622,,,,,2023-07-06 21:17:23,1
[6821464](https://beaconcha.in/slot/6821464),571120,,,,,2023-07-06 22:13:11,24
[6821482](https://beaconcha.in/slot/6821482),0,,,,,2023-07-06 22:16:47,10
[6821498](https://beaconcha.in/slot/6821498),613783,,,,,2023-07-06 22:19:59,26
[6821595](https://beaconcha.in/slot/6821595),0,,,,,2023-07-06 22:39:23,27
[6821725](https://beaconcha.in/slot/6821725),0,,,,,2023-07-06 23:05:23,29
[6821755](https://beaconcha.in/slot/6821755),134123,,,,,2023-07-06 23:11:23,27
[6821837](https://beaconcha.in/slot/6821837),657400,,,,,2023-07-06 23:27:47,13
[6821908](https://beaconcha.in/slot/6821908),0,,,,,2023-07-06 23:41:59,20
[6821950](https://beaconcha.in/slot/6821950),0,,,,,2023-07-06 23:50:23,30
[6822038](https://beaconcha.in/slot/6822038),0,,,,,2023-07-07 00:07:59,22
[6822174](https://beaconcha.in/slot/6822174),0,,,,,2023-07-07 00:35:11,30
[6822228](https://beaconcha.in/slot/6822228),0,,,,,2023-07-07 00:45:59,20
[6822443](https://beaconcha.in/slot/6822443),712596,,,,,2023-07-07 01:28:59,11
[6822528](https://beaconcha.in/slot/6822528),473293,,,,,2023-07-07 01:45:59,0
[6822683](https://beaconcha.in/slot/6822683),411448,,,,,2023-07-07 02:16:59,27
[6822819](https://beaconcha.in/slot/6822819),0,,,,,2023-07-07 02:44:11,3
[6823047](https://beaconcha.in/slot/6823047),223048,,,,,2023-07-07 03:29:47,7
[6823063](https://beaconcha.in/slot/6823063),0,,,,,2023-07-07 03:32:59,23
[6823110](https://beaconcha.in/slot/6823110),0,,,,,2023-07-07 03:42:23,6
[6823147](https://beaconcha.in/slot/6823147),45676,,,,,2023-07-07 03:49:47,11
[6823482](https://beaconcha.in/slot/6823482),146145,,,,,2023-07-07 04:56:47,26
[6823531](https://beaconcha.in/slot/6823531),0,,,,,2023-07-07 05:06:35,11
[6823730](https://beaconcha.in/slot/6823730),220623,,,,,2023-07-07 05:46:23,18
[6823744](https://beaconcha.in/slot/6823744),0,,,,,2023-07-07 05:49:11,0
[6823776](https://beaconcha.in/slot/6823776),723879,,,,,2023-07-07 05:55:35,0
[6823808](https://beaconcha.in/slot/6823808),322332,,,,,2023-07-07 06:01:59,0
[6823840](https://beaconcha.in/slot/6823840),645737,,,,,2023-07-07 06:08:23,0
[6823842](https://beaconcha.in/slot/6823842),629345,,,,,2023-07-07 06:08:47,2
[6823873](https://beaconcha.in/slot/6823873),367789,,,,,2023-07-07 06:14:59,1
[6823951](https://beaconcha.in/slot/6823951),0,,,,,2023-07-07 06:30:35,15
[6824293](https://beaconcha.in/slot/6824293),642394,,,,,2023-07-07 07:38:59,5
[6824364](https://beaconcha.in/slot/6824364),0,,,,,2023-07-07 07:53:11,12
[6824403](https://beaconcha.in/slot/6824403),27716,,,,,2023-07-07 08:00:59,19
[6824416](https://beaconcha.in/slot/6824416),195379,,,,,2023-07-07 08:03:35,0
[6824449](https://beaconcha.in/slot/6824449),383862,,,,,2023-07-07 08:10:11,1
[6824550](https://beaconcha.in/slot/6824550),8610,,,,,2023-07-07 08:30:23,6
[6824750](https://beaconcha.in/slot/6824750),408888,,,,,2023-07-07 09:10:23,14
[6824752](https://beaconcha.in/slot/6824752),0,,,,,2023-07-07 09:10:47,16
[6824929](https://beaconcha.in/slot/6824929),292339,,,,,2023-07-07 09:46:11,1
[6824961](https://beaconcha.in/slot/6824961),67942,,,,,2023-07-07 09:52:35,1
[6825012](https://beaconcha.in/slot/6825012),153639,,,,,2023-07-07 10:02:47,20
[6825083](https://beaconcha.in/slot/6825083),397321,,,,,2023-07-07 10:16:59,27
[6825103](https://beaconcha.in/slot/6825103),0,,,,,2023-07-07 10:20:59,15
[6825214](https://beaconcha.in/slot/6825214),0,,,,,2023-07-07 10:43:11,30
[6825239](https://beaconcha.in/slot/6825239),685777,,,,,2023-07-07 10:48:11,23
[6825448](https://beaconcha.in/slot/6825448),169576,,,,,2023-07-07 11:29:59,8
[6825450](https://beaconcha.in/slot/6825450),424583,,,,,2023-07-07 11:30:23,10
[6825536](https://beaconcha.in/slot/6825536),637250,,,,,2023-07-07 11:47:35,0
[6825580](https://beaconcha.in/slot/6825580),154436,,,,,2023-07-07 11:56:23,12
[6825733](https://beaconcha.in/slot/6825733),0,,,,,2023-07-07 12:26:59,5
[6825778](https://beaconcha.in/slot/6825778),145096,,,,,2023-07-07 12:35:59,18
[6825827](https://beaconcha.in/slot/6825827),295911,,,,,2023-07-07 12:45:47,3
[6826120](https://beaconcha.in/slot/6826120),0,,,,,2023-07-07 13:44:23,8
[6826204](https://beaconcha.in/slot/6826204),635871,,,,,2023-07-07 14:01:11,28
[6826400](https://beaconcha.in/slot/6826400),0,,,,,2023-07-07 14:40:23,0
[6826448](https://beaconcha.in/slot/6826448),0,,,,,2023-07-07 14:49:59,16
